income,age,hh_size,employed,assets,loan_amount,credit_score,subsidy,urban,region,default
96394.57699974018,63,5,1,209578.80586030736,37132.53410211907,509.96535153323936,0,0,east,1
54679.60474058866,47,4,1,37735.40859529022,5036.195092428843,683.8333198456065,0,0,east,0
67784.8738929415,64,3,1,49454.83819974023,47469.358673571296,315.1878429979278,0,1,north,0
67670.04951898973,69,3,1,120273.5126479766,14780.92396668338,645.0255010523182,0,0,west,0
76592.5769241201,47,3,0,154903.6723042563,47973.513230325705,403.90791154431423,0,1,west,0
70923.12215247154,47,5,1,138412.92495379873,27386.67360405234,724.8240632167049,0,0,north,0
59041.97544581187,44,2,1,51177.008938072126,29890.672375993487,498.0694842919385,0,1,west,0
44162.54826263014,51,4,1,91368.54640348224,31229.717532660216,423.21648069749284,1,0,west,1
65467.15549204012,47,4,1,85338.71375732428,38071.05371081707,495.4178288303809,0,0,east,0
68227.22023286659,24,5,0,152391.06607921136,33740.86672109965,539.718518329121,0,0,west,1
46338.78214055731,37,5,1,53688.741274606036,6993.32875329454,747.550587125698,0,1,east,0
60978.96609769804,67,5,1,34641.158801664154,22025.281079238222,557.7299907011019,0,1,east,0
57572.03561406497,31,3,1,136500.94549772335,43927.34463511546,425.7768456667911,0,1,west,0
56478.44933795208,30,3,1,109002.47345542673,27665.752531047772,567.5572319040286,0,0,west,0
48753.775941067215,69,1,1,120657.48699371623,29331.922385680486,510.9747526395484,0,1,west,1
82784.95589450422,35,3,1,53335.919968646274,48099.73654184239,375.969393087605,0,1,north,1
66642.81609218878,54,2,1,158075.42016938928,7435.876036882681,825.9743148058456,0,1,west,0
60185.18383565896,45,3,1,112477.50185799098,43578.90415440613,392.17284333405485,0,1,south,1
61509.782071296446,46,5,1,67775.68912940167,46243.11588934051,307.7215500044072,1,0,south,1
57433.52613861647,69,5,1,83014.4437074034,47764.11043650942,300.0,1,1,west,1
75818.12844550761,38,3,1,132055.99122059686,35324.807868591495,604.9699569281099,0,1,north,0
71353.4829734514,38,1,1,78956.93924392032,31158.45121477448,525.9270085891105,0,1,south,0
61913.87026347479,61,4,1,79816.83149899595,16080.046280197075,738.4309335809091,0,1,west,0
37885.96108806877,59,3,1,68989.54298390754,22133.189746505628,544.3208206228195,0,0,east,1
55553.51850305006,50,5,1,63980.95483041449,44529.39490410761,337.9884941121788,0,1,west,0
33327.31700200476,25,1,1,42981.17270140774,32313.026591090205,520.1199589424021,0,0,south,0
48193.14285262184,59,2,0,49919.96543126746,16160.57522697911,492.70435725049214,1,1,east,0
66474.81317752272,27,3,1,65218.86470971801,26661.72785868695,559.2500750668675,0,0,west,0
60282.98345081217,26,3,1,119029.56717828053,34513.093251301536,540.3719048721124,1,1,south,1
30347.93339771914,60,3,1,55769.364039222055,44200.119418912254,325.2922444253651,0,1,west,1
77287.4245013966,49,2,0,66902.81474435226,29832.403030890422,543.3631041102685,0,1,east,1
35323.67377596761,47,5,1,59701.43811402714,14832.737729950592,623.8670805101116,0,0,south,0
67895.51501013743,45,1,1,75164.3976345614,8114.800043187031,700.0946282058669,0,1,south,0
87253.97075513387,35,4,1,75632.81271353211,28847.353966220955,578.7249321551196,0,1,north,1
50155.05916467424,54,5,1,77472.88613250166,18836.83658397165,626.8090019483602,0,1,east,0
75356.17991228246,32,2,1,184768.65068454726,25214.5216211136,669.7600334219179,0,0,east,0
51142.48239567461,31,3,1,119432.15066236022,33361.67062439363,483.2475753600405,1,0,east,0
29325.501269809647,60,1,1,33691.02310319867,34235.391999923515,432.97818844299775,1,1,north,1
26775.2345828233,31,5,1,49903.16151728316,40066.95726439186,346.94363259465314,0,1,west,0
86244.50555641895,29,5,1,85519.49680599042,13691.725699424745,661.9700533440845,0,1,east,0
56478.34068154496,23,1,1,112922.23095040955,21353.760110902567,598.6980852371586,0,0,west,0
51853.88795272487,37,2,1,88101.27823790933,39942.968444290644,415.8567785334068,0,1,south,0
68718.85361319144,53,5,1,81901.64022947596,41888.38377149166,433.5774257009744,0,1,north,0
19987.67397522636,24,2,1,41167.3651632617,36541.313554247754,410.159403589256,0,1,south,0
38823.5472193132,67,2,1,53480.89943202759,18969.778399024384,552.5741999683303,0,1,south,1
64099.54212162194,25,1,0,117456.57856954634,39489.447291361736,429.1320434898929,1,1,south,1
70027.49967653143,50,3,1,113008.65617852712,39795.435195602535,471.6811807317126,0,1,east,0
49436.88353307056,57,4,0,86159.04920317841,45517.27748256088,311.00995713489976,1,0,north,0
53089.78617402942,49,2,1,84401.72345063718,18059.20301169975,626.229141870148,1,1,south,0
66288.53987449227,38,4,1,98246.36831245697,23777.844951654963,569.7715605842712,1,1,east,0
89691.3515497591,46,3,1,215150.31333789843,43263.12671439151,554.2174020191115,0,1,west,0
72383.98394316666,27,1,1,56517.23546039437,14575.445027438847,607.3218901590478,1,0,north,0
80733.32950584052,44,2,1,145716.2426914935,5376.767581871294,819.8186724412733,0,1,north,0
46681.54948212529,49,2,1,43612.33127746389,49285.65176340833,306.4105420446227,0,1,north,0
46579.65679963748,24,5,1,102422.57784814216,19163.10462290208,749.902016161797,0,1,north,0
66575.07075470607,40,5,1,114576.32389144086,48977.959151909236,335.3957875490131,0,1,east,1
22584.753371085033,49,4,1,19784.630473586647,47945.060918025934,300.0,0,1,west,0
48355.795085669335,49,2,0,45123.084723226726,41957.325331482774,342.87351271687197,0,0,south,1
78068.01475207822,56,3,0,151340.48946167188,34483.49708908488,370.77530144582147,0,0,east,1
43581.40302811531,44,3,0,40981.402086824564,34793.50286533487,359.97470497561795,0,1,south,0
81414.01620209114,49,5,1,148267.8037858126,22166.717096982007,731.4693525369455,0,1,west,0
59161.42090267101,27,1,1,80162.90481272241,21439.310208926447,612.4018275613416,0,0,east,0
56432.025469034175,47,2,1,118267.94348262546,29278.31023569948,553.0597963151516,0,1,south,0
81973.21592599277,46,1,1,62832.89998696223,42737.05265728118,406.05807193899926,0,1,west,0
72354.7564297115,65,2,1,146197.89529293266,39343.51918879552,500.86314944346253,1,1,east,0
77129.90522018369,28,4,1,127461.96041279488,36748.40709209816,437.997595329103,0,1,south,0
93333.1035205867,52,3,1,188134.5616049683,41002.28057427855,511.99800330607883,0,0,east,0
57737.72567074348,57,4,1,110361.53051149056,5634.621023668632,826.7260957497828,0,0,west,0
70561.10390419552,66,4,1,151190.85021826669,33429.130645536265,578.2699233895743,0,1,south,0
74678.37870370956,43,2,1,112435.80458956357,18423.38134900134,621.7741696748028,1,1,south,0
56309.14378572868,28,2,1,107591.22598718245,7280.353789703147,658.6143404602963,1,0,east,0
41132.87118763866,54,3,1,30830.24644444802,45922.81121438401,300.0,1,1,south,0
58572.8412835859,50,5,1,112210.77150503651,24035.37323069937,569.1010830256163,0,0,south,0
74104.56543195019,50,5,1,101735.08004711744,35802.02919071588,564.676284334699,0,0,west,0
63843.92873537405,30,3,1,92900.69673884899,16476.248119679185,630.7668671670903,0,1,south,0
48929.56823595677,41,2,1,104958.01866267087,28747.03029485207,532.6015075233217,0,1,east,0
39059.196322763455,41,2,1,42442.13450950339,16481.881486360697,496.8738536011037,1,0,west,0
18903.51000082207,65,5,1,27100.820933500538,29233.036812279766,436.18394081261334,0,1,east,1
33800.13777697804,66,3,0,25478.41632392353,23327.26058267156,483.2567335858212,0,1,north,0
63260.44829507359,66,5,0,45302.0305413556,39914.39952372547,386.6909650503475,0,1,west,0
81305.07706197932,30,1,0,186540.1253685074,46114.838657252214,377.29774342149864,0,0,east,1
84659.2921684823,38,1,1,78053.45113548856,25357.418184284066,557.2362858125271,1,1,north,0
40025.634017824304,37,2,1,69557.55593838534,17711.447554521736,563.9625578349356,0,0,south,0
22071.265948288084,42,4,1,30186.126648541536,16308.856506875714,555.6703230465654,0,1,south,1
45644.24634076528,21,2,0,87870.22999173023,21391.739318416625,603.0348779176317,0,1,west,0
51507.968588447904,42,3,1,64598.88852274718,19695.276611994042,657.841984078204,0,1,west,0
30893.059035434828,68,2,0,24331.920641180575,39830.357662086426,424.88119411685966,0,1,east,0
57838.92601564585,65,4,1,138792.24755323588,27999.095636225997,622.4349440088862,0,1,west,0
71686.08247962054,46,2,1,126962.65918452277,30383.48459083272,505.9296958759536,0,0,north,1
49605.70971573511,48,3,1,79451.91785780112,34551.992005809785,559.3989601701765,0,1,south,0
47721.304642734096,26,4,1,25210.661639399936,42906.653253250115,300.0,0,0,west,0
57352.55404872689,67,1,1,67221.88678449122,16720.980869526877,551.110047012125,0,1,north,0
97547.69357860074,29,4,1,174433.8841993831,48000.830584621806,454.3308530194899,1,1,east,1
68667.29308479509,66,3,1,105277.48853224692,21159.782473384617,700.6828249610671,0,0,north,1
43150.50548492667,38,4,1,63151.78778705861,7626.946293182531,732.4059709413323,0,0,north,0
46083.88720554329,44,1,0,72282.45111298465,15703.265871220488,626.8062466992255,1,1,south,0
61016.369539355415,59,5,0,125430.79871680538,30271.516114418017,571.2740374557512,1,0,east,0
44854.37888177192,31,5,1,74028.99290641921,8333.339386284058,759.9266808359218,0,0,south,0
64574.63067554158,45,1,1,142189.7703013191,27768.27610767892,565.0485997299244,0,0,east,0
90394.80391705727,51,5,1,140329.6639746813,10417.799374250888,789.5293447508925,0,1,east,0
43447.54098234813,52,5,1,79926.12562802483,12682.53186669849,622.8186459501296,0,1,west,0
72599.46988715444,33,5,1,144871.47238818795,33542.72365019699,578.7598604027161,0,1,east,1
69342.52429639024,34,2,1,93354.98775392897,39269.44223138499,364.80050757047866,0,1,south,0
31884.53360999584,55,3,1,37535.226715476354,28803.466180341664,492.50773226331205,0,1,south,0
69547.38007214786,38,2,1,154371.56096262095,22492.694878709914,599.5028038988075,1,1,east,0
42357.12098899373,38,3,1,33582.93114685126,24058.08238835769,527.1815968578506,0,1,east,0
37649.78153209816,39,3,1,40538.38765039028,30506.006467420397,503.0404440109258,0,1,south,1
33577.22365325189,42,4,0,30115.8677326528,43770.25533925917,329.7884921368201,0,1,south,0
56493.01383669801,54,2,1,72013.2745358256,42649.562270408394,332.11558351613155,0,1,west,1
58044.861781666805,39,4,0,46423.82228379045,21794.58852341949,505.3544789871598,0,1,west,0
45399.53167178381,30,2,0,57916.767124027145,10148.849005186876,684.2515998920625,0,1,south,0
96817.36388841376,35,4,1,170339.72903761003,33368.71033108353,678.1842232699073,0,1,west,0
61711.459734149685,54,5,1,138726.77237190297,23162.732233929415,505.38760353173285,0,0,south,0
41428.276318981814,30,3,1,29888.61151119735,27431.922258986648,544.4354102645298,0,1,north,0
101963.21560396749,32,5,1,101950.65994863385,22491.272509061444,666.5539520224557,0,1,south,0
12872.285361436167,48,3,1,12572.293968953943,29454.843581532168,390.38907312340393,0,0,east,0
81116.70091691733,47,1,1,66146.26928723772,25488.162876850467,590.6605571582911,0,1,west,0
55908.28163521415,52,4,1,138412.40678718046,33141.77911790866,549.2757194271783,0,1,east,1
40877.86030857338,62,4,0,64939.37525871975,33189.19312556866,300.0,1,1,south,0
47737.52824756808,59,2,1,78323.48680999198,17843.70000456784,724.1139502748517,0,1,east,0
44661.456270768635,54,4,1,30017.493164627354,39611.817668193566,305.05929361500995,0,0,east,0
58669.7379937297,60,5,1,127678.87076336311,7697.720424926787,748.9618019663193,0,1,south,0
58661.77405957113,42,3,1,79259.07294418845,47572.92036853161,300.0,1,1,east,0
85439.07508232635,21,2,1,53511.95921836676,26899.40490259233,649.6418533876551,1,1,north,0
75249.46492588332,59,4,1,149551.4743472177,9125.917567559514,716.7709876117673,1,1,west,0
86930.04016313853,42,3,1,204891.50730726574,31070.57804329068,561.5418363458674,1,1,west,1
50121.930302793786,50,1,1,106974.80314266226,42814.19306327925,438.279938061268,0,1,west,1
50895.58120161634,60,5,1,92031.50736436852,25009.642251626916,579.711355255583,0,1,south,0
34957.19174518282,57,2,1,36829.683578991055,9325.31168610017,651.988169899012,0,0,north,0
48999.97946434136,23,3,1,49279.4253264722,29359.10146318406,419.1931746294378,0,1,south,0
30574.14378219191,52,3,1,48938.92235991415,42588.83582392068,300.0,0,1,south,1
48028.13495157199,47,1,1,80979.0708165885,36145.858586863746,350.14826255990585,0,0,west,0
83854.5456813478,37,4,1,130291.55205811882,21707.295486679624,621.2241187607539,0,1,north,0
53513.85696573341,50,1,1,31807.172723300413,20977.07327572252,627.2980204834723,0,1,north,0
80343.4408578052,55,5,1,148851.0437321931,11016.097783947278,753.3695434981416,0,1,east,0
103889.17798192831,40,4,1,159123.02654953557,48271.18948366,409.81899139745474,0,1,east,0
76531.35074842662,61,5,1,53969.23209313538,18541.215289492964,704.853569433715,0,0,north,0
64710.49468407572,52,5,1,124475.01358720401,44886.37944307287,405.40713702353963,0,1,south,0
49585.04180474584,37,2,1,81902.87708125303,35266.55760570092,386.02680103983806,0,1,north,0
75696.96999559183,34,2,1,167699.35619330325,9306.394894269606,789.5378863648409,0,0,east,0
90965.35021685317,56,1,0,153889.64522577365,32934.00769950445,555.032262736136,1,1,east,1
72924.45634121713,22,2,0,61091.71906203814,30810.72432283649,537.1370302008588,0,1,south,0
58783.32770139058,50,5,1,40963.27714986416,21031.513178741738,593.7630028359848,0,0,east,1
75452.56930900691,21,5,0,86296.33212865875,20347.843306699153,651.5364310087319,0,1,east,0
76389.70989886101,42,2,1,70585.85404664555,39360.883771972585,565.8005167994493,0,1,north,1
30871.42650093897,69,4,0,15738.822796782355,42931.696164822635,301.5213068493836,1,0,east,1
62644.94870860277,60,4,1,118317.06796475475,21349.273921614902,642.5379358232124,0,1,north,0
61616.39725479969,56,5,1,38530.57318005545,9178.861682650611,678.4206181734644,0,0,east,0
59024.93112276914,25,2,1,77101.69682885308,34982.03910815067,559.4162272878054,0,0,east,1
78338.40130489592,52,5,1,125947.55971926915,41470.54414590887,401.2595122290496,1,1,south,1
46910.681071554034,46,1,0,89112.97304552824,11045.14065729457,719.2777603943068,0,0,south,0
46812.39477236963,29,5,1,26869.40822373277,28790.48768676736,505.5642825719863,0,1,north,0
66078.80644677757,55,2,1,106618.55868356643,41507.36899699446,430.2178586202361,0,1,west,0
86470.04678415899,27,1,1,112375.43412902633,45848.010435275275,454.993748502513,1,1,west,0
26807.5105688662,35,4,0,41027.078904834685,35392.10719007904,407.16206190784874,1,1,west,0
65985.47767080372,21,4,1,78065.56030593015,38353.131486451064,445.9183317593752,0,1,east,0
5000.0,52,5,1,11815.184642096863,6787.552595935452,595.8179281484183,0,0,west,0
42337.095538673384,67,1,1,51579.632360478776,49968.89438081336,341.148730786247,0,0,north,1
51651.40526548512,26,3,1,64175.20614909401,42386.72643932196,304.24049255650766,0,1,south,0
58395.64222669771,21,2,1,70157.75508389516,7350.019895300609,691.7264491031926,1,1,west,0
51649.75754769244,37,5,1,127844.37940449723,17063.923867697486,716.536971570625,0,1,east,0
57174.95048020568,49,2,1,35476.27231907427,41129.145864675615,300.0,0,1,north,1
38146.80670260487,55,5,1,76920.20211191944,18767.06923701453,579.992711131342,0,0,south,0
37440.42797404281,64,1,0,38033.881739447206,5350.774091393615,684.2304200681184,0,0,south,1
58517.911629433795,57,2,1,68001.55873094915,21618.169356656857,496.75832660125263,1,0,south,0
57268.10060950226,46,1,0,132235.86946058628,44745.24338284653,340.2420283342233,0,1,south,1
50563.911189091144,47,2,1,67441.78931260115,16818.519873452446,595.073161145519,0,1,east,0
75571.32623078625,25,5,1,57928.80830411145,42907.67413899948,406.2953684246231,0,0,west,0
34194.49341902531,67,4,1,63845.44407132736,36410.334367135096,339.28844204578127,1,0,north,0
61721.184954773154,33,1,1,57345.959350467245,23364.294561325725,509.26710240116074,0,0,south,0
71277.20760003322,47,5,1,168908.87365565778,11001.287931592115,818.51064769176,1,1,west,0
42230.81780374201,24,1,1,39694.3569528427,14908.16812010286,638.55727506654,1,0,east,0
49023.48223090591,30,5,1,46104.754820719194,42448.09661557093,320.27480155230006,1,0,east,0
77816.63955857746,41,1,1,81928.97473820929,21823.912651703955,568.5904215160966,0,1,south,1
59436.83209927946,42,5,1,113484.4519023615,49742.66613916231,300.0,0,1,west,0
72516.61915768258,47,2,0,91012.3602434561,8449.287312331315,760.0922106969607,0,1,north,0
24776.843736220355,23,1,1,47974.740033161885,45343.25266354832,300.0,0,1,west,1
60538.65077324675,69,3,1,113414.09898024656,40988.33364305864,391.36528374675277,1,0,east,1
48609.653348395404,61,2,1,48069.771113155235,30094.437452679602,446.80434737056373,1,1,south,0
34607.51167632366,46,1,1,42918.20705325808,13397.158086622441,607.3395658462241,0,1,north,0
82445.87600694053,26,5,1,85893.95374977481,26660.680092280443,627.346457506863,0,0,south,0
65255.130999016845,43,2,1,162561.55836798507,45572.97913672404,445.0233786416683,1,1,south,1
77419.46561789155,50,4,1,113111.48302782544,26199.878085808086,581.7069789659022,0,1,north,1
16508.32289814666,49,1,0,12511.293764414066,42767.67512953035,305.1841164862008,1,1,south,1
40557.0273604308,57,3,1,64121.087712268054,47893.47851961156,300.0,1,0,north,0
54801.37978617997,44,1,1,90469.45968679702,14735.825690567055,726.2343068856816,0,1,south,0
37219.70609871232,56,1,1,62246.05634690378,10812.547989413857,651.4313038775457,0,1,west,0
35322.972040284854,67,1,1,85091.7196685152,27723.769685531726,488.14639622084263,0,0,east,1
50858.59351191807,33,4,1,123740.04396224834,47723.92074278011,400.73420019379336,0,1,west,0
67860.62566381699,40,4,1,98796.93801187561,49400.679621351184,327.66182118415406,0,0,south,1
23720.318025856395,34,3,1,13928.6224763363,33323.55546097878,421.93523027881076,0,1,west,0
